session_id,faculty_id,batch_id,session_date,session_allocated,session_taken,session_left,session_status
33244,5150,4235,2025-09-30,0.25,0.0,0.25,Pending
33245,1508,4357,2025-09-06,0.0,0.75,-0.75,Partial
33246,1761,4297,2025-05-15,0.75,0.25,0.5,Partial
33247,4761,4343,2026-04-03,0.25,0.5,-0.25,Partial
33248,3235,4410,2025-08-28,1.0,0.5,0.5,Partial
33249,1059,4306,2025-10-24,0.5,0.25,0.25,Partial
33250,4907,4134,2025-12-19,0.5,0.5,0.0,Completed
33251,5983,4310,2025-05-20,1.0,0.0,1.0,Pending
33252,4985,4085,2025-07-26,0.5,0.5,0.0,Completed
33253,3725,4011,2026-02-21,1.0,0.0,1.0,Pending
33254,4370,4216,2026-01-07,0.25,0.5,-0.25,Partial
33255,4978,4419,2025-11-28,0.0,1.0,-1.0,Partial
33256,2790,4440,2025-12-27,0.25,0.75,-0.5,Partial
33257,4363,4395,2026-02-09,0.25,0.75,-0.5,Partial
33258,3584,4458,2025-08-02,0.75,0.25,0.5,Partial
33259,3000,4133,2025-10-16,0.0,0.75,-0.75,Partial
33260,5218,4090,2026-04-26,0.5,0.25,0.25,Partial
33261,5833,4102,2025-12-27,1.0,0.25,0.75,Partial
33262,5930,4028,2026-04-11,1.0,0.5,0.5,Partial
33263,4471,4258,2026-01-19,0.25,0.75,-0.5,Partial
33264,2317,4050,2025-06-17,1.0,1.0,0.0,Completed
33265,1285,4433,2026-02-27,0.75,0.0,0.75,Pending
33266,5160,4332,2025-06-01,0.75,1.0,-0.25,Partial
33267,4130,4042,2025-11-10,0.25,0.0,0.25,Pending
33268,1556,4429,2025-09-30,0.75,0.5,0.25,Partial
33269,3072,4053,2026-01-29,0.5,0.75,-0.25,Partial
33270,4516,4430,2025-08-02,0.75,1.0,-0.25,Partial
33271,4599,4343,2026-01-23,0.75,1.0,-0.25,Partial
33272,5626,4211,2026-03-12,0.75,0.25,0.5,Partial
33273,1200,4154,2025-06-11,0.75,0.5,0.25,Partial
33274,5766,4295,2026-01-12,0.75,0.75,0.0,Completed
33275,5886,4344,2025-05-13,0.5,0.5,0.0,Completed
33276,2877,4113,2025-06-03,1.0,0.0,1.0,Pending
33277,5317,4137,2025-11-05,1.0,0.75,0.25,Partial
33278,5475,4429,2025-08-03,0.0,0.0,0.0,Completed
33279,5448,4208,2026-04-02,0.5,0.0,0.5,Pending
33280,4861,4089,2026-01-04,1.0,0.0,1.0,Pending
33281,5847,4079,2026-02-24,0.25,0.0,0.25,Pending
33282,1227,4358,2026-03-12,1.0,0.5,0.5,Partial
33283,3261,4203,2025-12-16,0.75,0.75,0.0,Completed
33284,3711,4107,2025-07-10,0.75,0.0,0.75,Pending
33285,5123,4121,2025-09-15,0.75,0.25,0.5,Partial
33286,5897,4233,2026-04-21,0.5,0.25,0.25,Partial
33287,4286,4126,2025-06-02,0.75,0.75,0.0,Completed
33288,4833,4376,2026-02-27,0.75,0.75,0.0,Completed
33289,5447,4466,2025-09-12,0.25,0.5,-0.25,Partial
33290,2151,4335,2026-02-02,0.25,0.0,0.25,Pending
33291,3257,4344,2025-07-20,0.5,1.0,-0.5,Partial
33292,5080,4327,2026-04-12,0.5,0.75,-0.25,Partial
33293,2401,4096,2026-03-31,1.0,0.75,0.25,Partial
33294,3945,4453,2025-12-01,0.25,1.0,-0.75,Partial
33295,4264,4273,2026-02-03,0.75,0.0,0.75,Pending
33296,3591,4168,2025-08-06,0.25,0.5,-0.25,Partial
33297,4241,4499,2025-06-20,0.5,0.0,0.5,Pending
33298,1515,4133,2025-12-23,0.5,0.25,0.25,Partial
33299,4089,4218,2025-09-12,0.75,1.0,-0.25,Partial
33300,4831,4422,2025-07-31,0.5,0.25,0.25,Partial
33301,5826,4020,2025-11-16,0.5,0.75,-0.25,Partial
33302,1271,4195,2025-10-25,1.0,0.25,0.75,Partial
33303,4559,4079,2025-06-17,1.0,0.25,0.75,Partial
33304,4032,4459,2025-07-16,1.0,0.75,0.25,Partial
33305,1107,4226,2025-10-30,1.0,0.25,0.75,Partial
33306,3047,4453,2025-07-14,1.0,0.75,0.25,Partial
33307,1162,4345,2026-04-12,1.0,0.0,1.0,Pending
33308,4169,4378,2025-09-06,0.75,0.75,0.0,Completed
33309,5530,4338,2025-12-17,1.0,0.25,0.75,Partial
33310,1225,4174,2025-12-23,0.5,0.25,0.25,Partial
33311,1020,4110,2025-11-14,0.25,0.0,0.25,Pending
33312,5130,4418,2025-09-10,0.25,0.25,0.0,Completed
33313,5351,4390,2026-02-05,0.25,0.0,0.25,Pending
33314,5631,4234,2025-05-13,0.75,0.75,0.0,Completed
33315,1903,4016,2026-01-14,0.75,0.25,0.5,Partial
33316,1411,4333,2026-05-04,0.75,0.25,0.5,Partial
33317,1999,4146,2025-10-19,0.25,0.25,0.0,Completed
33318,3577,4445,2026-01-10,1.0,0.5,0.5,Partial
33319,2870,4422,2025-05-28,1.0,0.5,0.5,Partial
33320,5008,4156,2025-09-18,1.0,0.0,1.0,Pending
33321,4203,4379,2025-10-24,1.0,0.0,1.0,Pending
33322,4141,4147,2026-04-17,0.75,0.25,0.5,Partial
33323,4534,4316,2025-08-27,0.25,0.75,-0.5,Partial
33324,1633,4359,2025-06-23,0.5,0.5,0.0,Completed
33325,5580,4248,2025-07-17,0.5,0.5,0.0,Completed
33326,5901,4233,2026-04-14,0.75,1.0,-0.25,Partial
33327,3599,4312,2026-03-14,1.0,0.25,0.75,Partial
33328,1101,4231,2026-03-05,0.5,0.25,0.25,Partial
33329,3152,4119,2025-10-06,0.25,0.25,0.0,Completed
33330,3853,4406,2025-07-03,0.75,0.75,0.0,Completed
33331,4103,4398,2026-02-19,1.0,0.0,1.0,Pending
33332,5451,4038,2025-11-06,0.75,0.0,0.75,Pending
33333,3538,4440,2025-11-13,0.5,0.75,-0.25,Partial
33334,5353,4384,2026-02-12,0.0,0.75,-0.75,Partial
33335,5035,4039,2025-07-03,0.5,0.0,0.5,Pending
33336,3182,4283,2025-05-08,0.25,0.25,0.0,Completed
33337,5048,4498,2025-06-06,1.0,0.0,1.0,Pending
33338,5261,4025,2025-06-01,1.0,0.25,0.75,Partial
33339,2632,4094,2026-01-02,0.0,1.0,-1.0,Partial
33340,5558,4161,2025-09-12,0.5,0.5,0.0,Completed
33341,1551,4109,2025-12-17,0.5,0.75,-0.25,Partial
33342,3197,4268,2025-10-04,0.25,0.0,0.25,Pending
33343,5319,4116,2025-07-03,0.5,0.0,0.5,Pending
33344,4809,4333,2026-04-14,1.0,0.5,0.5,Partial
33345,4105,4162,2025-08-29,1.0,0.0,1.0,Pending
33346,2050,4202,2025-10-05,1.0,0.0,1.0,Pending
33347,1130,4146,2025-07-24,0.5,0.75,-0.25,Partial
33348,1827,4209,2026-02-07,0.5,0.25,0.25,Partial
33349,1675,4041,2026-05-01,0.5,0.0,0.5,Pending
33350,2272,4064,2026-01-17,0.5,1.0,-0.5,Partial
33351,3508,4316,2025-09-14,0.5,0.25,0.25,Partial
33352,3122,4237,2025-12-29,0.5,1.0,-0.5,Partial
33353,2332,4331,2025-12-13,0.5,0.75,-0.25,Partial
33354,4144,4149,2026-02-27,0.5,0.0,0.5,Pending
33355,2858,4331,2025-11-29,0.75,0.5,0.25,Partial
33356,5769,4242,2026-01-19,0.5,0.25,0.25,Partial
33357,5519,4327,2025-05-09,0.25,0.5,-0.25,Partial
33358,3559,4079,2025-05-28,0.25,0.75,-0.5,Partial
33359,2310,4420,2025-06-18,0.75,1.0,-0.25,Partial
33360,1185,4440,2025-06-14,1.0,1.0,0.0,Completed
33361,5620,4288,2026-04-07,1.0,1.0,0.0,Completed
33362,4796,4285,2025-09-23,0.75,0.75,0.0,Completed
33363,1421,4155,2026-04-28,0.25,0.0,0.25,Pending
33364,1153,4217,2025-08-19,0.5,1.0,-0.5,Partial
33365,5974,4020,2025-12-26,1.0,0.75,0.25,Partial
33366,2181,4443,2025-09-10,0.75,0.5,0.25,Partial
33367,3861,4384,2025-11-09,0.25,0.0,0.25,Pending
33368,2252,4220,2025-11-16,1.0,0.5,0.5,Partial
33369,5334,4177,2025-08-06,0.25,0.75,-0.5,Partial
33370,2781,4063,2025-11-11,0.5,1.0,-0.5,Partial
33371,4096,4129,2025-10-06,0.75,1.0,-0.25,Partial
33372,2312,4317,2025-08-15,0.5,0.25,0.25,Partial
33373,3397,4122,2025-06-23,0.75,0.75,0.0,Completed
33374,1734,4242,2026-02-04,0.5,0.75,-0.25,Partial
33375,3668,4307,2025-08-26,0.25,0.25,0.0,Completed
33376,5627,4326,2026-04-10,0.5,1.0,-0.5,Partial
33377,1082,4370,2026-03-26,0.25,0.0,0.25,Pending
33378,3204,4445,2025-05-31,0.25,0.75,-0.5,Partial
33379,2991,4160,2025-08-13,0.25,0.75,-0.5,Partial
33380,5716,4248,2025-11-07,0.25,0.25,0.0,Completed
33381,1288,4032,2026-04-27,0.75,0.0,0.75,Pending
33382,2146,4101,2025-05-31,0.5,0.5,0.0,Completed
33383,1243,4318,2025-08-26,0.5,0.75,-0.25,Partial
33384,4999,4215,2025-06-02,0.75,0.5,0.25,Partial
33385,2244,4170,2026-04-10,0.25,0.25,0.0,Completed
33386,2066,4097,2026-04-09,0.75,0.25,0.5,Partial
33387,1458,4367,2025-06-17,0.0,0.25,-0.25,Partial
33388,1734,4425,2025-12-17,0.25,0.0,0.25,Pending
33389,5912,4303,2025-09-14,0.75,0.0,0.75,Pending
33390,5491,4035,2026-01-06,0.5,0.0,0.5,Pending
33391,2984,4058,2026-03-08,0.75,0.5,0.25,Partial
33392,3719,4402,2026-04-08,0.25,0.75,-0.5,Partial
33393,2623,4099,2026-03-02,1.0,1.0,0.0,Completed
33394,3233,4336,2025-07-30,1.0,0.75,0.25,Partial
33395,2252,4315,2025-08-28,0.25,0.25,0.0,Completed
33396,5368,4456,2025-07-25,0.5,0.5,0.0,Completed
33397,4371,4087,2025-10-08,1.0,1.0,0.0,Completed
33398,2903,4087,2025-07-25,0.25,0.5,-0.25,Partial
33399,2821,4261,2026-03-06,1.0,1.0,0.0,Completed
33400,3012,4190,2025-07-04,1.0,0.25,0.75,Partial
33401,5370,4110,2025-06-25,1.0,0.5,0.5,Partial
33402,2804,4262,2025-10-07,0.0,0.75,-0.75,Partial
33403,2750,4020,2026-03-14,0.25,0.75,-0.5,Partial
33404,3369,4018,2026-01-01,0.25,0.0,0.25,Pending
33405,3808,4373,2025-11-24,0.5,0.5,0.0,Completed
33406,2118,4478,2026-03-03,0.75,0.0,0.75,Pending
33407,1753,4010,2026-02-11,0.5,0.25,0.25,Partial
33408,5028,4314,2025-09-04,0.5,0.25,0.25,Partial
33409,5780,4193,2026-04-04,0.5,1.0,-0.5,Partial
33410,5252,4021,2026-04-21,1.0,0.25,0.75,Partial
33411,3314,4259,2025-08-10,0.75,0.75,0.0,Completed
33412,4549,4479,2025-11-12,0.5,0.75,-0.25,Partial
33413,2327,4388,2025-07-29,0.5,0.25,0.25,Partial
33414,5783,4228,2025-11-29,0.25,0.0,0.25,Pending
33415,4484,4234,2025-12-24,0.25,0.25,0.0,Completed
33416,1939,4359,2025-10-13,0.25,0.5,-0.25,Partial
33417,1519,4048,2025-07-26,1.0,0.0,1.0,Pending
33418,2457,4305,2025-07-12,0.5,1.0,-0.5,Partial
33419,5362,4161,2026-01-23,0.75,0.75,0.0,Completed
33420,3200,4201,2025-12-02,0.75,1.0,-0.25,Partial
33421,3665,4177,2026-01-28,0.25,0.25,0.0,Completed
33422,5433,4434,2026-03-30,0.5,1.0,-0.5,Partial
33423,4282,4452,2025-10-09,0.0,0.5,-0.5,Partial
33424,1135,4202,2025-10-13,1.0,0.0,1.0,Pending
33425,4765,4347,2026-04-11,0.25,1.0,-0.75,Partial
33426,4599,4058,2025-05-24,0.75,0.75,0.0,Completed
33427,2053,4432,2025-12-08,0.25,0.0,0.25,Pending
33428,4115,4247,2025-05-29,1.0,0.5,0.5,Partial
33429,2211,4461,2026-02-24,0.0,0.0,0.0,Completed
33430,1632,4014,2026-03-21,0.5,0.0,0.5,Pending
33431,5528,4075,2025-10-04,0.0,0.75,-0.75,Partial
33432,5725,4426,2025-10-26,1.0,0.5,0.5,Partial
33433,2367,4288,2025-07-06,0.5,0.0,0.5,Pending
33434,1511,4161,2026-02-23,1.0,1.0,0.0,Completed
33435,1182,4470,2025-06-21,0.25,0.0,0.25,Pending
33436,5410,4374,2025-11-11,0.25,0.0,0.25,Pending
33437,1059,4113,2025-09-19,0.25,0.0,0.25,Pending
33438,1291,4071,2025-08-06,0.5,0.75,-0.25,Partial
33439,2006,4440,2025-07-16,0.75,0.25,0.5,Partial
33440,5382,4008,2026-04-18,0.5,0.25,0.25,Partial
33441,2559,4459,2025-11-07,0.5,1.0,-0.5,Partial
33442,4879,4249,2025-12-02,1.0,0.25,0.75,Partial
33443,5266,4334,2026-02-12,1.0,1.0,0.0,Completed
33444,1199,4200,2025-06-26,0.25,1.0,-0.75,Partial
33445,2809,4086,2026-03-27,0.0,0.0,0.0,Completed
33446,2699,4328,2025-11-09,0.75,0.5,0.25,Partial
33447,1853,4314,2025-10-03,1.0,0.0,1.0,Pending
33448,5467,4487,2026-04-18,0.75,0.0,0.75,Pending
33449,3906,4102,2025-06-30,0.5,1.0,-0.5,Partial
33450,5498,4454,2026-01-19,0.75,0.5,0.25,Partial
33451,5898,4448,2025-11-28,0.5,0.25,0.25,Partial
33452,1598,4062,2026-04-01,0.5,0.75,-0.25,Partial
33453,1420,4425,2025-07-29,0.75,1.0,-0.25,Partial
33454,3074,4097,2025-06-07,1.0,0.0,1.0,Pending
33455,4480,4227,2026-03-29,1.0,1.0,0.0,Completed
33456,3147,4390,2026-02-11,0.75,1.0,-0.25,Partial
33457,4530,4497,2025-12-09,1.0,0.75,0.25,Partial
33458,3349,4017,2025-07-04,0.5,0.25,0.25,Partial
33459,1094,4005,2026-01-22,0.75,0.0,0.75,Pending
33460,4865,4441,2025-10-04,1.0,0.25,0.75,Partial
33461,3077,4455,2026-02-07,0.75,0.0,0.75,Pending
33462,5088,4316,2025-05-26,0.5,0.0,0.5,Pending
33463,1503,4078,2025-11-27,0.75,0.25,0.5,Partial
33464,5384,4213,2025-07-07,0.75,0.25,0.5,Partial
33465,3536,4462,2026-04-03,0.5,0.75,-0.25,Partial
33466,4444,4497,2026-04-09,1.0,0.25,0.75,Partial
33467,4167,4197,2025-11-21,0.5,0.0,0.5,Pending
33468,3379,4136,2025-08-18,1.0,0.75,0.25,Partial
33469,3746,4408,2026-02-10,0.25,0.75,-0.5,Partial
33470,1934,4390,2025-11-19,0.75,0.0,0.75,Pending
33471,5478,4221,2025-09-05,0.5,0.0,0.5,Pending
33472,3630,4052,2025-06-25,0.0,1.0,-1.0,Partial
33473,5866,4152,2026-01-19,0.75,0.75,0.0,Completed
33474,5238,4276,2025-05-14,0.5,0.0,0.5,Pending
33475,2830,4360,2025-05-29,0.5,0.5,0.0,Completed
33476,5022,4153,2025-05-26,0.5,0.0,0.5,Pending
33477,5650,4292,2025-11-09,0.75,0.0,0.75,Pending
33478,4440,4168,2025-08-28,1.0,0.75,0.25,Partial
33479,1521,4191,2026-04-08,0.25,0.25,0.0,Completed
33480,1169,4251,2026-04-01,0.25,1.0,-0.75,Partial
33481,2296,4130,2025-06-15,0.25,0.25,0.0,Completed
33482,5631,4055,2026-03-18,0.5,1.0,-0.5,Partial
33483,5858,4340,2025-06-27,0.75,0.75,0.0,Completed
33484,3172,4377,2025-05-12,0.75,0.25,0.5,Partial
33485,3879,4053,2025-07-02,0.0,0.75,-0.75,Partial
33486,3528,4447,2025-12-04,0.75,0.25,0.5,Partial
33487,1056,4017,2026-03-25,0.5,1.0,-0.5,Partial
33488,4569,4268,2025-05-30,0.5,1.0,-0.5,Partial
33489,3716,4014,2025-07-09,0.5,0.75,-0.25,Partial
33490,1142,4195,2026-03-11,1.0,1.0,0.0,Completed
33491,1462,4254,2025-05-27,0.25,0.0,0.25,Pending
33492,5881,4272,2026-01-15,0.25,0.0,0.25,Pending
33493,1474,4117,2025-11-09,0.0,1.0,-1.0,Partial
33494,4668,4084,2026-04-21,0.75,0.0,0.75,Pending
33495,5699,4055,2025-12-27,0.75,0.75,0.0,Completed
33496,4269,4259,2026-01-14,1.0,1.0,0.0,Completed
33497,5085,4111,2025-12-27,0.25,0.0,0.25,Pending
33498,4483,4295,2025-10-16,0.75,0.25,0.5,Partial
33499,5977,4217,2025-08-04,1.0,0.0,1.0,Pending
33500,3347,4028,2026-04-28,1.0,0.25,0.75,Partial
33501,3867,4435,2026-03-29,1.0,0.0,1.0,Pending
33502,3248,4103,2025-08-28,0.75,0.75,0.0,Completed
33503,3263,4279,2025-10-24,1.0,1.0,0.0,Completed
33504,5058,4192,2025-11-02,0.25,0.75,-0.5,Partial
33505,1676,4320,2025-07-05,1.0,0.75,0.25,Partial
33506,2004,4132,2025-12-20,0.5,1.0,-0.5,Partial
33507,4865,4473,2025-06-13,0.5,0.5,0.0,Completed
33508,2761,4179,2026-03-28,0.5,0.25,0.25,Partial
33509,3486,4304,2025-06-30,0.5,0.25,0.25,Partial
33510,2028,4086,2025-11-03,0.25,0.0,0.25,Pending
33511,1360,4492,2025-07-22,0.75,0.0,0.75,Pending
33512,3382,4445,2025-05-19,1.0,0.25,0.75,Partial
33513,4296,4290,2026-02-14,0.25,0.0,0.25,Pending
33514,3148,4125,2025-08-13,1.0,0.5,0.5,Partial
33515,3354,4069,2026-01-12,0.25,0.75,-0.5,Partial
33516,2933,4181,2025-05-30,0.75,0.25,0.5,Partial
33517,2211,4129,2026-03-11,0.5,0.25,0.25,Partial
33518,2963,4450,2026-02-25,0.25,0.0,0.25,Pending
33519,5725,4074,2025-07-26,0.75,0.0,0.75,Pending
33520,5468,4202,2025-12-09,0.5,0.0,0.5,Pending
33521,1305,4410,2026-05-08,0.75,0.5,0.25,Partial
33522,3777,4410,2025-08-12,0.25,1.0,-0.75,Partial
33523,4915,4325,2025-09-10,0.75,0.5,0.25,Partial
33524,2442,4462,2025-08-26,0.5,0.25,0.25,Partial
33525,2068,4456,2025-10-02,0.25,0.5,-0.25,Partial
33526,1796,4495,2025-12-29,0.75,1.0,-0.25,Partial
33527,4582,4110,2025-12-21,0.0,0.0,0.0,Completed
33528,1376,4230,2026-02-06,1.0,0.75,0.25,Partial
33529,1094,4407,2025-12-05,0.75,0.5,0.25,Partial
33530,4200,4222,2026-02-28,0.5,0.25,0.25,Partial
33531,1888,4013,2026-03-30,1.0,1.0,0.0,Completed
33532,3824,4488,2025-05-17,1.0,1.0,0.0,Completed
33533,3647,4387,2026-03-09,0.5,0.0,0.5,Pending
33534,1084,4436,2025-09-11,0.75,0.75,0.0,Completed
33535,4214,4170,2025-07-31,0.25,0.0,0.25,Pending
33536,4317,4115,2025-05-30,0.5,0.0,0.5,Pending
33537,1958,4373,2025-09-18,1.0,0.75,0.25,Partial
33538,4058,4297,2026-02-21,1.0,0.75,0.25,Partial
33539,4544,4238,2025-10-22,1.0,0.25,0.75,Partial
33540,3309,4116,2025-08-29,0.5,1.0,-0.5,Partial
33541,2999,4368,2026-04-01,1.0,1.0,0.0,Completed
33542,4866,4182,2025-10-18,0.75,1.0,-0.25,Partial
33543,2256,4026,2025-12-01,0.25,1.0,-0.75,Partial
33544,3971,4455,2025-10-03,0.25,0.0,0.25,Pending
33545,1484,4309,2025-07-21,0.75,1.0,-0.25,Partial
33546,1975,4176,2025-10-31,1.0,0.25,0.75,Partial
33547,4373,4075,2025-08-11,0.25,0.0,0.25,Pending
33548,1054,4449,2025-06-07,1.0,0.0,1.0,Pending
33549,5722,4131,2025-10-04,0.25,0.5,-0.25,Partial
33550,1385,4223,2025-08-27,0.75,1.0,-0.25,Partial
33551,3469,4454,2026-04-04,0.25,1.0,-0.75,Partial
33552,4319,4427,2025-08-27,0.5,0.75,-0.25,Partial
33553,1339,4125,2025-10-26,0.5,0.25,0.25,Partial
33554,5387,4381,2026-04-18,0.75,0.25,0.5,Partial
33555,3745,4019,2025-10-05,0.25,0.75,-0.5,Partial
33556,2176,4045,2025-10-08,0.5,0.0,0.5,Pending
33557,5947,4315,2025-10-09,1.0,1.0,0.0,Completed
33558,5105,4426,2025-10-31,0.25,0.5,-0.25,Partial
33559,3558,4189,2025-08-25,0.75,1.0,-0.25,Partial
33560,2195,4395,2026-03-22,0.25,0.75,-0.5,Partial
33561,3361,4226,2025-11-06,0.75,0.75,0.0,Completed
33562,3567,4126,2025-12-24,0.75,0.0,0.75,Pending
33563,5352,4267,2026-04-27,0.75,0.75,0.0,Completed
33564,1811,4365,2025-10-18,0.75,0.25,0.5,Partial
33565,5491,4498,2026-03-26,1.0,1.0,0.0,Completed
33566,1106,4007,2026-02-26,0.5,0.5,0.0,Completed
33567,5202,4449,2025-11-02,0.25,1.0,-0.75,Partial
33568,3451,4275,2025-05-19,0.5,1.0,-0.5,Partial
33569,3500,4469,2025-06-13,0.25,0.0,0.25,Pending
33570,2010,4031,2025-08-07,0.75,0.25,0.5,Partial
33571,5545,4182,2026-05-03,0.75,0.5,0.25,Partial
33572,4547,4372,2025-08-14,0.0,0.25,-0.25,Partial
33573,5221,4051,2025-11-06,0.25,1.0,-0.75,Partial
33574,3453,4449,2025-06-08,0.75,0.25,0.5,Partial
33575,4582,4060,2025-06-08,0.75,0.75,0.0,Completed
33576,3089,4195,2025-08-18,0.25,0.75,-0.5,Partial
33577,2317,4228,2025-11-11,0.75,0.5,0.25,Partial
33578,4704,4476,2025-05-13,1.0,0.75,0.25,Partial
33579,4662,4032,2026-02-06,0.75,0.5,0.25,Partial
33580,1840,4362,2025-06-27,0.75,0.0,0.75,Pending
33581,2925,4497,2025-09-10,0.25,0.0,0.25,Pending
33582,5152,4364,2025-08-26,0.5,0.5,0.0,Completed
33583,4170,4409,2026-02-18,0.0,0.75,-0.75,Partial
33584,1342,4500,2025-05-11,0.25,0.75,-0.5,Partial
33585,3949,4351,2026-01-21,0.25,0.0,0.25,Pending
33586,3315,4338,2025-08-03,0.25,0.75,-0.5,Partial
33587,1774,4219,2025-10-08,1.0,0.75,0.25,Partial
33588,1740,4006,2025-05-10,0.75,0.0,0.75,Pending
33589,5677,4239,2026-01-26,1.0,0.75,0.25,Partial
33590,1879,4269,2026-02-24,0.75,0.0,0.75,Pending
33591,3335,4325,2025-09-17,1.0,0.0,1.0,Pending
33592,5614,4078,2025-06-20,0.5,1.0,-0.5,Partial
33593,5913,4218,2025-12-23,0.25,0.5,-0.25,Partial
33594,5284,4059,2026-03-27,1.0,0.0,1.0,Pending
33595,5569,4450,2025-07-04,0.25,1.0,-0.75,Partial
33596,3754,4389,2026-01-05,0.75,0.0,0.75,Pending
33597,4675,4293,2025-09-02,1.0,0.25,0.75,Partial
33598,1749,4374,2025-07-29,1.0,0.0,1.0,Pending
33599,4342,4194,2025-12-06,0.5,0.25,0.25,Partial
33600,3151,4034,2025-09-17,0.75,1.0,-0.25,Partial
33601,5506,4263,2025-07-26,1.0,1.0,0.0,Completed
33602,2477,4496,2025-10-19,0.25,0.25,0.0,Completed
33603,5895,4211,2025-08-03,0.75,0.25,0.5,Partial
33604,1679,4065,2025-05-16,0.5,0.75,-0.25,Partial
33605,2821,4411,2025-06-09,0.5,0.0,0.5,Pending
33606,2422,4379,2026-04-14,0.75,0.25,0.5,Partial
33607,3541,4407,2026-04-07,0.5,0.0,0.5,Pending
33608,2860,4076,2025-11-03,0.25,0.5,-0.25,Partial
33609,4646,4413,2025-07-30,1.0,0.0,1.0,Pending
33610,3136,4217,2025-10-20,0.75,0.25,0.5,Partial
33611,2007,4390,2025-07-20,1.0,1.0,0.0,Completed
33612,3300,4225,2026-01-11,0.75,0.0,0.75,Pending
33613,3999,4483,2026-02-26,0.5,0.75,-0.25,Partial
33614,5118,4037,2025-10-29,0.25,0.75,-0.5,Partial
33615,5101,4326,2026-04-05,0.75,0.75,0.0,Completed
33616,2309,4193,2025-05-25,0.5,0.5,0.0,Completed
33617,2990,4206,2026-04-22,0.25,0.25,0.0,Completed
33618,1989,4083,2025-11-07,0.25,0.5,-0.25,Partial
33619,3874,4269,2025-06-02,0.75,1.0,-0.25,Partial
33620,3733,4460,2025-07-03,0.25,0.5,-0.25,Partial
33621,2902,4159,2025-11-19,0.25,0.75,-0.5,Partial
33622,5945,4418,2025-08-25,0.25,0.5,-0.25,Partial
33623,2156,4183,2025-06-15,0.75,1.0,-0.25,Partial
33624,4310,4278,2025-08-19,0.25,0.25,0.0,Completed
33625,1494,4285,2026-03-17,1.0,0.25,0.75,Partial
33626,5722,4124,2025-11-08,0.75,0.0,0.75,Pending
33627,5085,4239,2026-01-29,0.5,0.5,0.0,Completed
33628,2658,4199,2026-02-08,1.0,0.25,0.75,Partial
33629,4480,4345,2025-06-23,0.0,0.25,-0.25,Partial
33630,1069,4157,2026-02-23,0.5,0.0,0.5,Pending
33631,2440,4174,2026-02-08,0.25,0.75,-0.5,Partial
33632,3142,4400,2025-06-16,0.5,0.5,0.0,Completed
33633,5705,4017,2025-12-28,0.75,1.0,-0.25,Partial
33634,1818,4474,2026-02-02,0.5,1.0,-0.5,Partial
33635,3627,4349,2025-11-01,0.25,0.0,0.25,Pending
33636,5983,4204,2026-04-21,0.25,0.0,0.25,Pending
33637,5882,4363,2025-06-15,0.5,0.0,0.5,Pending
33638,2445,4456,2026-04-23,1.0,0.25,0.75,Partial
33639,2451,4061,2025-11-27,0.5,0.0,0.5,Pending
33640,3597,4038,2025-06-07,0.75,0.25,0.5,Partial
33641,2806,4161,2025-12-06,0.75,0.75,0.0,Completed
33642,3448,4200,2025-10-29,0.0,0.0,0.0,Completed
33643,3206,4224,2025-12-06,1.0,0.75,0.25,Partial
33644,2313,4026,2025-11-09,0.5,0.75,-0.25,Partial
33645,3935,4034,2025-06-10,1.0,1.0,0.0,Completed
33646,2967,4114,2026-05-02,0.5,0.5,0.0,Completed
33647,2928,4185,2025-05-19,0.5,0.0,0.5,Pending
33648,1689,4306,2025-12-10,0.75,0.75,0.0,Completed
33649,4633,4443,2026-04-11,1.0,0.0,1.0,Pending
33650,2996,4341,2025-08-26,0.75,0.0,0.75,Pending
33651,1375,4131,2026-01-08,1.0,0.25,0.75,Partial
33652,4023,4476,2025-10-02,0.75,0.5,0.25,Partial
33653,5123,4203,2025-08-29,0.5,0.5,0.0,Completed
33654,1269,4038,2026-04-08,0.0,0.25,-0.25,Partial
33655,5553,4273,2026-02-15,1.0,0.75,0.25,Partial
33656,1913,4265,2025-08-16,1.0,1.0,0.0,Completed
33657,3620,4209,2025-08-26,0.75,1.0,-0.25,Partial
33658,4053,4193,2026-05-02,0.75,0.25,0.5,Partial
33659,3173,4187,2026-03-18,0.5,0.75,-0.25,Partial
33660,5256,4463,2025-08-03,0.25,0.0,0.25,Pending
33661,5832,4385,2025-07-26,0.25,0.5,-0.25,Partial
33662,1763,4448,2025-09-30,0.25,0.0,0.25,Pending
33663,3683,4151,2025-12-08,0.75,1.0,-0.25,Partial
33664,2851,4088,2026-05-04,0.75,1.0,-0.25,Partial
33665,5007,4259,2025-09-29,0.75,1.0,-0.25,Partial
33666,5715,4060,2025-08-11,0.75,0.25,0.5,Partial
33667,3445,4469,2026-01-01,0.75,0.0,0.75,Pending
33668,3629,4374,2026-04-02,0.5,1.0,-0.5,Partial
33669,5043,4292,2025-09-15,0.75,1.0,-0.25,Partial
33670,1147,4202,2025-06-08,0.75,0.5,0.25,Partial
33671,1766,4048,2026-03-29,1.0,0.5,0.5,Partial
33672,2040,4010,2026-02-10,0.75,0.0,0.75,Pending
33673,2269,4231,2025-08-02,0.0,1.0,-1.0,Partial
33674,3373,4091,2025-08-18,0.25,0.5,-0.25,Partial
33675,5609,4422,2026-05-04,0.25,0.0,0.25,Pending
